Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Gregg Orr Cadillac Of Hot Springs,4555 Central Ave,,Hot Springs,AR,71913,,866-816-7584,E,,Public,24 hours daily,,,,,,1,2,,EV Connect,https://www.evconnect.com,GPS,34.447724,-93.083296,3/29/2026,238683,2026-03-29 04:36:37 UTC,,,,12/23/2022,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,City of Walnut Ridge Abbey Road,110 Abbey Rd,,Walnut Ridge,AR,72476,,870-886-6638,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.07118803,-90.95777515,6/6/2025,240994,2026-02-02 23:16:24 UTC,P,,,10/1/2022,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Western Sizzlin,3492 West Sunset Ave,,Springdale,AR,72762,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.17573425,-94.16901109,3/29/2026,241202,2026-03-29 00:47:12 UTC,,,,12/12/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Country Inn and Suites - North Little Rock,120 W Pershing Blvd,,North Little Rock,AR,72114,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.77994,-92.269045,3/29/2026,241223,2026-03-29 00:57:36 UTC,,,,1/6/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Ultimate Ford,2448 highway 62 W,,Mountain Home,AR,72653,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,36.357968,-92.344964,3/29/2026,250399,2026-03-29 00:35:22 UTC,,,,9/21/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,South Walton Suites - Tesla Destination,1120  South Walton Boulevard,,Bentonville,AR,72712,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,36.358342,-94.216693,7/1/2024,250899,2025-02-12 00:16:32 UTC,P,,,3/28/2022,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Rodeway Inn - Tesla Destination,3131 Cloverleaf St,,Van Buren,AR,72956,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,35.44411,-94.320872,7/1/2024,251027,2025-02-12 00:16:32 UTC,P,,,9/26/2022,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,CRAINHYUNDAICON SOUTHEAST,1003 N Museum Rd,Service Center,Conway,AR,72032,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,35.093282,-92.419879,3/29/2026,251924,2026-03-29 02:44:21 UTC,,,,1/25/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Southwest Auto Collection,1501 North 10th Street,,Arkadelphia,AR,71923,,888-998-2546,E,,Public,Mon: 8:00am-5:00pm; Tue: 8:00am-5:00pm; Wed: 8:00am-5:00pm; Thu: 8:00am-5:00pm; Fri: 8:00am-5:00pm; Sat: 9:00am-5:00pm; Sun: 12:00am-12:00am,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,34.153742,-93.065393,3/29/2026,252554,2026-03-29 00:47:26 UTC,,,,1/27/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CHENAL SPLASH SPLASH-CHENAL,15800 Chenal Pkwy,"Inside, very back of vacuum area",Little Rock,AR,72223,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.756174,-92.444007,3/29/2026,252768,2026-03-29 02:46:57 UTC,,,,1/31/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FRANKLINS 3-4 FRANKLIN HS1,130 Crest St,,Hot Springs,AR,71901,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.521434,-93.055415,3/29/2026,253318,2026-03-29 02:44:44 UTC,,,,2/3/2023,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FRANKLINS 3-4 FRANKLIN HS2,130 Crest St,,Hot Springs,AR,71901,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.521447,-93.055404,3/29/2026,253319,2026-03-29 02:44:44 UTC,,,,2/3/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ZAP HELIOS ZAP LLC,759 Carpenter Dam Rd,Stand Alone Charging Station,Hot Springs,AR,71901,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.459933,-93.026058,3/29/2026,253482,2026-03-29 02:46:59 UTC,,,,2/7/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Fair Park Lodging,901 Fair Park Boulevard,,Little Rock,AR,72204,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,34.743832,-92.333608,3/29/2026,253827,2026-03-29 00:40:26 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,America's Best Value Inn and Suites,141 Valley Street,,Arkadelphia,AR,71923,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,34.182102,-93.071549,3/29/2026,253951,2026-03-29 00:54:55 UTC,,,,2/13/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FMGI WALMART #5837-1,5000 W Pauline Whitaker Pkwy,,Rogers,AR,72758,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.295441,-94.186641,3/29/2026,254059,2026-03-29 02:47:58 UTC,,,,2/15/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mountain Harbor Resort - South Dock,994 Mountain Harbor Rd,,Mount Ida,AR,71957,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.576221,-93.425671,3/29/2026,255113,2026-03-29 00:15:07 UTC,,,,12/14/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mountain Harbor Resort -Habor North C21,994 Mountain Harbor Rd,,Mt. Ida,AR,71957,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,34.5737741,-93.4415179,3/29/2026,255114,2026-03-29 00:15:06 UTC,,,,12/14/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Super 8 Malvern,3445 Oliver Lancaster Boulevard,,Malvern,AR,72104,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.402898,-92.825136,3/29/2026,255154,2026-03-29 00:10:06 UTC,,,,2/16/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Embassy Suites by Hilton Jonesboro Red Wolf Convention Center - Tesla Destination,223 Red Wolf Blvd,,Jonesboro,AR,72405,,877-798-3752,E,,Public,,A D Debit M V,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,35.845131,-90.667243,7/1/2024,256583,2025-02-12 00:16:32 UTC,P,,,3/16/2023,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Quality Inn Forrest City - Tesla Destination,2409 N Washington St,,Forrest City,AR,72335,,877-798-3752,E,,Public,,A D Debit M V,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,35.033307,-90.790291,7/1/2024,256587,2025-02-12 00:16:32 UTC,P,,,3/16/2023,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Superior Chevrolet,490 Highway 412,,Siloam Springs,AR,72761,,479-282-1645,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,36.17186429,-94.5376466,8/12/2025,256621,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,NARA Parking Deck,1 Airport Blvd,,Bentonville,AR,72712,,479-205-1000,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,24,,,Non-Networked,,GPS,36.27406692,-94.29716592,8/12/2025,256622,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,$18 per day parking fee,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,The Momentary Parking Garage,701 SE 8th St,,Bentonville,AR,72712,,479-367-7500,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,36.36461297,-94.20176506,8/12/2025,256624,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,Bentonville Airport,2505 SW I St,,Bentonville,AR,72712,,479-254-0817,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,36.34900209,-94.2217842,12/12/2025,256625,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,,,,,,,$0.28 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,McLarty Daniel Ford Lincoln,2609 S Walton Blvd,,Bentonville,AR,72712,,,E,,Private,For customers only,,,,,,1,,,Non-Networked,,GPS,36.34586225,-94.20958346,8/12/2025,256626,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,NONE,,,,,,,,,LD,FALSE,
ELEC,McLarty Daniel Chrysler Dodge Jeep Ram,2201 SE Moberly Ln,,Bentonville,AR,72712,,,E,,Private - Call ahead,For customers only,,,,,,2,,,Non-Networked,,GPS,36.34880991,-94.18251762,8/12/2025,256627,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Privé - Appeler à l'avance,,private,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Carter's Jewel Chest,860 Highway 62 E,,Mountain Home,AR,72653,,870-425-7070,E,,Public,24 hours daily; for dealership use only,,,,,,1,,,Non-Networked,,GPS,36.34852992,-92.37337523,8/12/2025,256628,2026-02-24 15:58:29 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Cottages at the Wildflower,207 N Peabody Ave,,Mountain View,AR,72560,,870-269-4383,E,,Public,9am-9pm daily; for guest use only,A Cash CREDIT D Debit M V,,,,,1,,,Non-Networked,,GPS,35.86980656,-92.11765258,8/12/2025,256629,2026-02-24 15:58:29 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,B_AND_B,,,,,,,$10 per session,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Beatles Park,110 Abbey Rd,,Walnut Ridge,AR,72476,,870-886-3232,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,36.06888927,-90.95724075,8/12/2025,256630,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,Bayird Dodge Chrysler Jeep Ram of Paragould,6340 US 49,,Paragould,AR,72450,,870-236-8784,E,,Public,24 hours daily; for dealership use only,,,,,,1,,,Non-Networked,,GPS,35.98249065,-90.54452227,8/12/2025,256636,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,FALSE,
ELEC,Central Chevrolet,3207 Stadium Blvd,,Jonesboro,AR,72404,,870-394-5007,E,,Public - Call ahead,24 hours daily; for dealership use only,,,,,,1,,,Non-Networked,,GPS,35.80290451,-90.67086423,8/12/2025,256637,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,FALSE,
ELEC,Frank Fletcher Dodge Chrysler Jeep Ram,3314 Stadium Blvd,,Jonesboro,AR,72404,,870-277-2011,E,,Public,24 hours daily; for dealership use only,,,,,,1,,,Non-Networked,,GPS,35.8026633,-90.66870169,8/12/2025,256638,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,FALSE,
ELEC,Orr Chevrolet Buick GMC,1000 Truman Baker Dr,,Searcy,AR,72143,,501-593-4184,E,,Public,24 hours daily; for dealership use only,,,,,,1,,,Non-Networked,,GPS,35.2375622,-91.69800098,8/12/2025,256639,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,FALSE,
ELEC,Point Remove Brewing Co,102 S Crestliner St,,Morrilton,AR,72110,,501-477-4080,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,35.1515135,-92.72697448,8/12/2025,256640,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,Superior Chevrolet Conway,1275 Exchange Ave,,Conway,AR,72032,,501-932-5121,E,,Public,24 hours daily; For customers only,,,,,,1,,,Non-Networked,,GPS,35.06026618,-92.41900996,8/12/2025,256641,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,FALSE,
ELEC,Little Rock Zoo,1 Zoo Dr,,Little Rock,AR,72205,,501-661-7200,E,,Public - Credit card at all times,24 hours daily; pay lot,A D Debit M V,,,,,4,,,Non-Networked,,GPS,34.74741054,-92.33057436,12/12/2025,256642,2026-02-24 15:58:29 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,The Methodist Foundation,601 Wellington Village Rd,,Little Rock,AR,72211,,501-664-8632,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,34.76018686,-92.4416741,8/12/2025,256643,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,Bank OZK - Tesla Destination,18000 Cantrell Rd,,Little Rock,AR,72223,,877-798-3752,E,,Public,,A D Debit M V,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,34.808902,-92.470416,7/1/2024,256644,2025-05-06 21:10:23 UTC,P,,,3/16/2023,,,,,J1772 TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Campbell Chrysler Dodge Jeep Ram,7800 Alcoa Rd,,Benton,AR,72019,,501-316-4400,E,,Public,24 hours daily; for dealership use only,,,,,,4,2,,AUTEL,https://autelenergy.us,GPS,34.60837751,-92.53551013,8/12/2025,256645,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,FALSE,
ELEC,ASMSA,100 Whittington Ave,,Hot Springs,AR,71901,,501-622-5153,E,,Public,24 hours daily; for students and staff use only,,,,,,5,,,Non-Networked,,GPS,34.51848432,-93.05716713,8/12/2025,256647,2026-02-02 23:16:24 UTC,P,,,3/16/2023,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,TRUE,
ELEC,TODAY'S POWER DE QUEEN,405 N Lakeside Dr,,De Queen,AR,71832,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.040184,-94.33026,3/29/2026,256888,2026-03-29 02:48:29 UTC,,,,3/23/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Riser Chrysler Dodge Jeep Ram Fiat,4722 Central Ave,,Hot Springs,AR,71913,,501-500-5285,T,12/1/2025,TEMPORARILY UNAVAILABLE (Public),9am-7pm daily; for dealership use only,,,,,,1,,,Non-Networked,,GPS,34.44648421,-93.09102885,8/12/2025,256992,2026-02-02 23:16:24 UTC,P,,,3/23/2023,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,FALSE,
ELEC,Holiday Inn Express & Suites White Hall,7800 Sheridan Rd,,White Hall,AR,71602,,870-247-7000,E,,Public,9am-7pm daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,34.25848769,-92.09931735,8/12/2025,256993,2026-02-02 23:16:24 UTC,P,,,3/23/2023,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,FALSE,
ELEC,Ouachita Electric Co-Op Corp,700 Bradley Ferry Rd,,Camden,AR,71701,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.57404819,-92.81265549,8/12/2025,256994,2026-02-02 23:16:24 UTC,P,,,3/23/2023,,,,,TESLA,US,,,,Privé,,private,,,COOP,,,,,,,Free,,,,,,,,,NONE,,,,,,,,,LD,TRUE,
ELEC,Sahaj Food Mart,659 Bradley Ferry Rd,,Camden,AR,71701,,870-807-4978,E,,Public,24 hours daily,A Cash D Debit M V,,,,,1,,,Non-Networked,,GPS,33.57349396,-92.81590825,8/12/2025,256995,2026-02-02 23:16:24 UTC,P,,,3/23/2023,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,$10 per hour,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,Tru by Hilton Crossett,920 Unity Rd,,Crossett,AR,71635,,870-304-1040,E,,Public,9am-7pm daily; for guest use only,,,,,,1,,,Non-Networked,,GPS,33.13614444,-91.93900256,8/12/2025,256996,2026-02-02 23:16:24 UTC,P,,,3/23/2023,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,NONE,TRUE,,,,,,,,LD,FALSE,
ELEC,901 S Salem Rd,901 S Salem Rd,,Conway,AR,72034,,866-816-7584,T,3/6/2026,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,35.067597,-92.47272,3/29/2026,257380,2026-03-29 04:37:36 UTC,,,,3/30/2023,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SCOTTYS STORAGE 8818,6920 S Market St,,Dover,AR,72837,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.363632,-93.119302,3/29/2026,258991,2026-03-29 02:50:20 UTC,,,,4/12/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SCOTTYS STORAGE 8819,6920 S Market St,Van Accessible / Handicap Accessible,Dover,AR,72837,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.363655,-93.119429,3/29/2026,258992,2026-03-29 02:50:21 UTC,,,,4/12/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Town Branch Apartments,300 Southeast D Street,,Bentonville,AR,72712,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,36.36946252,-94.20432378,3/29/2026,259511,2026-03-29 00:22:05 UTC,,,,4/17/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SCOTTYS STORAGE MAYFLOWER,81 Interstate Drive,,Mayflower,AR,72106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.954228,-92.421627,3/29/2026,259795,2026-03-29 02:51:27 UTC,,,,4/24/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TODAY'S POWER CITY OF NEWPORT,414 2nd St,,Newport,AR,72112,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.60548,-91.282096,3/29/2026,259841,2026-03-29 02:51:30 UTC,,,,4/25/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PARAGOULD PG FARM MKT,3 E Poplar St,,Paragould,AR,72450,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.056359,-90.485057,3/29/2026,259895,2026-03-29 02:51:12 UTC,,,,4/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PARAGOULD PG ROT PARK,401-699 Carroll Rd,,Paragould,AR,72450,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.056249,-90.52117,3/29/2026,259896,2026-03-29 02:51:13 UTC,,,,4/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,202 Railside,202 E. Emma Ave.,,Springdale,AR,72764,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,36.18585306,-94.12915221,3/29/2026,260255,2026-03-29 00:51:07 UTC,,,,5/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CADENCE BANK RC 570 - 1,17900 Chenal Pkwy,Parking Lot,Little Rock,AR,72223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.769641,-92.458158,3/29/2026,261272,2026-03-29 02:51:28 UTC,,,,5/24/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CADENCE BANK RC 570 - 2,17900 Chenal Pkwy,Parking Lot,Little Rock,AR,72223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.769616,-92.458202,3/29/2026,261273,2026-03-29 02:51:29 UTC,,,,5/24/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Franklin's Charging Little Rock,724 Woodrow St,,Little Rock,AR,72205,,866-816-7584,E,,Public,24 hours daily,,,,,,,2,,EV Connect,https://www.evconnect.com,GPS,34.744561,-92.305901,3/29/2026,261664,2026-03-29 04:37:53 UTC,,,,5/31/2023,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ATU WILLIAMSON HALL,1205 N El Paso Ave,Near front entrance,Russellville,AR,72801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.290336,-93.137285,3/29/2026,261838,2026-03-29 02:50:03 UTC,,,,6/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ATU ROTHWELL HALL,106 W O St,,Russellville,AR,72801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.294601,-93.134163,3/29/2026,261839,2026-03-29 02:50:03 UTC,,,,6/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
